NH0464,2.7966684369331074
NH0465,2.979420060326511
NH0466,2.596875393610064
NH0467,2.8209766342684266
NH0468,2.591975420085618
NH0469,2.6591742425643505
NH0470,2.6734676926906356
NH0471,2.7337580746610977
NH0472,3.0057145620782384
NH0473,2.6211839135827217
NH0474,2.76488633355613
NH0475,2.78227016626127
NH0476,2.6021086760995646
NH0477,2.7188305408639573
NH0478,2.7700662909360654
NH0479,2.907391331642081
NH0480,2.650661200818122
NH0481,2.855329424046723
NH0482,2.8054137766106155
NH0483,3.235018732478292
NH0484,2.848984021184731
NH0485,2.96463158155955
NH0486,2.6174326511096306
NH0487,2.7396799717664284
NH0488,2.699317733471743
NH0498,2.906966054450957
NH0499,3.011267406284453
NH0500,2.8830476053903213
NH0501,2.876265880102111
NH0502,2.6071993835014973
NH0503,2.8343935908918074
NH0504,2.660259446657484
NH0505,2.593357562104139
NH0506,2.7877973742638478
NH0507,2.4744589153572405
NH0508,2.7100248987837805
NH0509,2.7501665679593814
NH0510,2.6043217953931714
NH0511,3.232773253356384
NH0512,2.7221031085233753
NH0513,2.7527145545393856
NH0514,2.571438530939306
NH0515,2.7388594338962267
NH0516,2.938896222542438
NH0517,2.8875136063710305
NH0518,2.7988324306046377
NH0519,2.6388376754693903
NH0520,2.461009864879543
NH0521,2.8383543047565696
NH0522,2.8930398906665435
NH0523,2.841096707252159
NH0524,2.615816022176008
NH0527,2.5843271876772946
NH0528,3.138846074415639
NH0529,2.9183677391093994
NH0530,2.587666568668013
NH0531,2.708275308070246
NH0532,2.6608405483953694
NH0533,2.7598942242881055
NH0534,2.554374479911987
NH0535,2.5100395846989514
NH0536,2.9804377281858883
NH0537,2.97810062027503
NH0538,2.6814433555804857
NH0539,2.6169335753816374
NH0540,2.7026367406920775
NH0542,2.740052192078262
NH0543,2.5567627522173266
NH0544,2.8685731066030615
NH0545,2.7193461318750516
NH0546,3.0073589282436797
NH0547,2.5619910316037684
NH0548,2.7661455581749315
NH0549,2.7427950559909613
NH0550,2.92522012867223
NH0551,2.6175786873901727
NH0552,2.8712935944770592
NH0553,2.9089472665494567
NH0554,2.8765871265457683
NH0555,2.996985351169613
NH0556,2.8372679813644774
NH0557,2.6568914001221766
NH0558,2.7839489986316797
NH0559,2.847664230869647
NH0560,3.2110937953022223
NH0561,2.812882667340957
NH0562,3.2004285094319562
NH0563,2.6447022128031668
NH0564,2.7277707591851272
NH0565,2.8382490696038998
NH0566,3.2517231678263134
NH0567,2.741793677866236
NH0568,2.8998966635832444
NH0569,3.1650790835963534
NH0570,2.7331954223083943
NH0571,3.0728055954273943
NH0572,2.6505139266250946
NH0573,2.853431319158151
NH0574,2.798340067756348
NH0575,3.1292696876577786
NH0576,2.7690265580269195
NH0577,2.885915987662969
NH0578,3.120542998790461
NH0579,2.673397880836798
NH0580,3.1186052484835654
NH0581,2.78514643467384
NH0582,2.852949538719088
NH0583,2.8002473112587065
NH0584,2.794931108338312
NH0585,2.8362436257448835
NH0586,2.8332047192249097
NH0587,3.084286557053104
NH0588,2.588000914041248
NH0589,3.140929903962953
NH0590,2.4786404738851364
NH0591,2.8494223925784756
NH0592,2.5634341964550216
NH0593,2.8179755761170786
NH0594,2.7002925164062037
NH0595,2.637491941185967
NH0596,3.0706201462453637
NH0597,2.507498166127778
NH0598,2.6974836783821807
NH0607,3.1269453700413394
NH0608,2.5909757756702025
NH0621,2.988631454818359
NH0622,2.727925617634098
NH0623,2.884521274560492
NH0625,2.6114027136653304
NH0626,2.813376125775106
NH0627,2.5817373277970566
NH0628,3.0679740941153235
NH0629,2.681759499554963
NH0630,2.7818873015012926
NH0631,3.2283504077889176
NH0632,2.5595558444192967
NH0634,2.958644669711992
NH0636,2.635563702157127
NH0637,2.7564253655659954
NH0638,2.582864835418395
NH0639,2.5457383627813877
NH0640,2.4381192574371218
NH0641,3.0322638052416973
NH0642,2.57603147965555
NH0643,3.042575952054119
NH0644,2.6132585107043433
NH0645,2.625082558235089
NH0646,2.9170970292267278
NH0647,2.977451103027147
NH0651,3.028253242595846
NH0652,2.53535438331514
NH0653,2.884241415456135
NH0654,3.056841964694862
NH0655,2.6110483735743033
NH0656,2.4997547145426866
NH0657,2.7494670126037972
NH0658,2.73850735404949
NH0659,2.6011811572900125
NH0660,2.863253792542029
NH0661,2.595862686162611
NH0662,2.697689201430669
NH0663,2.602697666405717
NH0664,2.9061323105738506
NH0665,2.637646993568502
NH0666,2.573297081502612
NH0667,2.6805133786203306
NH0668,3.150527116522892
NH0669,2.6362130687256586
NH0670,2.5438637579939862
NH0671,2.9517044112143087
NH0672,2.5203864085540895
NH0673,2.593504195638626
NH0674,2.4608043170265033
NH0675,2.484898716921837
NH0676,3.067716420952728
NH0677,2.498267654434725
NH0678,2.6442918441912644
NH0679,2.9524685653682705
NH0680,2.640230239956356
NH0681,2.599278978975346
NH0682,2.7157261676357343
NH0683,2.5984392670107215
NH0684,2.8976611639755014
NH0685,2.5512147970293375
NH0686,2.5694082685240516
NH0688,2.9793156699796257
NH0689,2.5776452140415667
NH0690,2.846150745833812
NH0691,2.544730568126727
NH0692,2.8571799035673213
NH0694,2.7779082349746584
NH0695,2.648380773149057
NH0696,2.825601210519891
NH0697,2.644656906499421
NH0698,2.528426662006411
NH0699,2.7647291528854416
NH0700,2.6145140425346827
NH0701,2.8551710271061785
NH0702,2.735740119656533
NH0703,2.683441830620704
NH0704,2.849014310791223
NH0705,2.8910059025232973
NH0706,3.0995989767308623
NH0707,2.6509779144257624
NH0708,2.6496176688002846
NH0709,3.104541943991063
NH0710,2.7008097919230254
NH0711,2.7074836652797494
NH0712,3.1594753351373024
NH0713,2.7166202241694295
NH0714,2.6592274643750775
NH0715,3.227286116562493
NH0716,2.702705929754796
NH0717,2.7477395218533194
NH0718,2.7559047876297016
NH0719,2.6118382322736844
NH0720,2.5267585824679295
NH0721,2.9827228018857994
NH0722,2.4383876882306654
NH0723,2.567236769306607
NH0724,3.0364362122315343
NH0725,2.5276790756759002
NH0726,2.6070664125558745
NH0727,2.465686252210463
NH0728,2.978931750840028
NH0729,2.4759864609086684
NH0730,3.092609590332092
NH0731,2.4398892978271935
NH0732,2.5503609444598037
NH0733,2.9209991747955972
NH0734,2.7280480460687113
NH0735,2.5909650012026595
NH0736,2.554019825424325
NH0737,2.670072291880348
NH0738,2.5301381289689817
NH0739,2.6231012255922144
NH0740,2.5002408922447574
NH0741,2.679559745753918
NH0742,2.973751258469297
NH0743,2.863402668655409
NH0744,2.8806598775865897
NH0745,2.9282801474120324
NH0746,2.557522637589587
NH0747,2.680089181146335
NH0748,2.6458765914673243
NH0749,3.0245909083444524
NH0750,2.55507314326567
NH0751,2.610719884600468
NH0752,2.8767763952946708
NH0753,2.6460731375604936
NH0754,3.0711199248797345
NH0755,2.6444742794387865
NH0759,2.9328621041754372
NH0760,2.727951694633219
NH0761,2.8376976005141064
NH0762,2.6821583843238535
NH0763,2.955046969336932
NH0764,2.6544682315694694
NH0765,2.4718226157778895
NH0766,2.9964867177773504
NH0767,2.6419300769596483
NH0768,2.696364208414729
NH0769,2.642764293621549
NH0770,2.7425135826006546
NH0771,2.8364826589608514
NH0772,2.6402996607996934
NH0773,2.6391863943138305
NH0784,3.003492176925301
NH0785,2.7856007884109477
NH0786,2.8373200183875875
NH0787,2.9462808621753727
NH0788,2.5862450746831094
NH0789,2.7061697322133473
NH0790,2.8758170495130346
NH0791,2.6078874102168594
NH0797,2.7002366308039014
NH0798,2.646388765591612
NH0799,2.6294338898210663
NH0800,2.5916065164390694
NH0801,2.7254584481490327
NH0802,2.9156486579556162
NH0806,2.6799071149287066
NH0807,2.8739537312139265
NH0808,2.95584234084019
NH0809,2.690183804001136
NH0810,3.0729128681789093
NH0811,2.776691131362431
NH0812,2.578204249684395
NH0813,2.6733695889691123
NH0814,3.1478749338097183
NH0818,3.0034552168522675
NH0819,2.7861117850304375
NH0820,2.935126466863828
NH0821,2.855018152921577
NH0822,2.6466300678115853
NH0823,2.782926821963813
NH0824,2.9298190624436504
NH0825,2.78437218111931
NH0826,2.781399877239107
NH0835,2.592320707036187
NH0836,2.7912249481809166
NH0837,3.08556313594811
NH0838,2.6757122211121307
NH0839,2.7075873943533058
NH0840,2.7011499591565786
NH0840,2.6539926896332884
NH0841,2.8531542311065246
NH0845,2.946660968676094
NH0846,2.6809548778377885
NH0847,2.933063391928139
NH0848,2.686698831012475
NH0849,2.750300834983124
NH0850,2.856385330494179
NH0851,2.673931009669775
NH0852,2.80179759206245
NH0853,2.790050679854723
NH0854,2.7529233030324987
NH0855,2.5345639832656075
NH0856,2.736392330114124
NH0857,2.8117243012798974
NH0864,2.8171896335936983
NH0865,2.678205733338719
NH0866,2.9803410188145394
NH0881,3.051157066542735
NH0882,2.626708082045261
NH0883,2.7541922500647082
NH0884,2.781367647514349
NH0885,2.6909443324654774
NH0886,2.818604207143039
NH0887,2.6915827959692953
NH0888,2.6382173117973617
NH0889,2.669239991775001
NH0890,2.9743241700234506
NH0891,2.9559101396982848
NH0892,2.7049714830036584
NH0893,2.7142886181757833
NH0894,2.979257136271812
NH0895,2.686220174726188
NH0896,2.6362842885656073
NH0897,2.5532589973586894
NH0898,2.9770022705353387
NH0908,3.0495121830723892
NH0909,2.8022019883113027
NH0910,2.6848451091818584
NH0914,2.6326014598902794
NH0916,3.0505002071366585
NH0917,2.8324636581429865
NH0918,2.676512710376486
NH0919,2.6945372437097257
NH0920,2.6726708856838033
NH0921,2.741138193169871
NH0922,3.0841298456929738
NH0923,2.6490556070735884
NH0924,2.8867523850920787
NH0925,2.7169770909807425
NH0926,2.7744574036715917
NH0927,2.7468098822075597
NH0928,2.756109247903359
NH0929,2.5514863365436518
NH0930,2.5951323808131126
NH0931,2.6157135189077327
NH0932,2.705554097702733
NH0933,2.710915096203215
NH0934,2.8229432565511465
NH0935,2.990342906677438
NH0942,2.7400158533846812
NH0944,2.59747882787819
NH0945,2.6159215988107487
NH0946,2.9136913795015205
NH0947,3.01023997037854
NH0948,2.7949449912721858
NH0949,2.7002782642456657
NH0951,2.6736607764613827
NH0953,2.899722156845494
NH0954,2.764598921632813
NH0955,2.734062376879086
NH0956,2.9470419550227125
NH0957,2.772261439985264
NH0958,2.768803509358584
NH0959,3.075413498049793
NH0960,2.735246247921553
NH0961,2.7420665652639173
NH0962,2.7616109436797744
NH0963,3.002515197733958
NH0964,2.592996665705599
NH0965,2.8461772617459498
NH0966,3.0018785848753025
NH0967,2.73135391625888
NH0968,2.812730390060533
NH0969,3.0428094891842794
NH0970,2.675620223530424
NH0971,2.907265065948074
NH0972,2.6873486946797005
NH0973,2.6691815388390143
NH0974,2.826129837329612
NH0975,2.5649630504509746
NH0976,2.702939799389009
NH0977,2.899403297623541
NH0978,2.6287387564004936
NH0979,2.7599460245801466
NH0980,2.9880456083789806
NH0981,2.6126765117571247
NH0982,2.7753679524697663
NH0983,2.6344820406088916
NH0984,2.6109131992141292
NH0985,2.7167875297832023
NH0989,2.8468142260048235
NH0990,2.640330884646221
NH0991,2.73848795530185
NH0992,2.851057318453167
NH0993,2.6905756725048455
NH0994,2.6316716110422944
